centroid_mean,bandwidth_mean,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mean,std,min,max,hr_mean,hr_std,rmssd,nn50,pnn50,segment_id,value
-0.9880235200593537,,0.7682845407946594,0.7923586898659506,0.8636280447305773,0.9671781828533161,1.0645663414624906,1.1205690214906954,1.078878933730081,0.8597408760730461,0.5435788841593151,0.2957653397412561,0.1662391152655102,0.12663961993801434,0.09866753709723737,-1.0318126693364489,-0.331393064070863,-0.9322455765208714,-1.1285441614776521,,,,,,0.28529870107872785,-0.2250478804272282
-0.9880235200593537,,0.9887132205899801,1.0250815097656905,1.1115899935298512,1.1664350989496453,1.0820255190870736,0.8507296592301952,0.5545613158138163,0.30063631954515024,0.19212839524472275,0.2262538903579572,0.3379159105140605,0.4316773133960991,0.38941725553959605,-0.8738624875874024,-0.7618302825576021,-0.6945643230086804,-1.069059328449304,,,,,,0.3668126156726501,-0.3761780987398022
-0.9880235200593537,,-0.21711028213294004,-0.24583171311593355,-0.3398455016589499,-0.5041451095585383,-0.695337910578645,-0.8185956370530775,-0.7510806175705523,-0.39519180104634233,0.12851444124226566,0.630000390568484,1.03448145021731,1.2000460123863221,0.9627894058523927,-0.6999482851608287,0.4133951195439563,-0.6875941462382784,-0.5533339508297092,,,,,,0.4483265302665723,-0.30340511724870567
-0.9880235200593537,,-0.23218086461016013,-0.24433396856475886,-0.2835908273383157,-0.35056499825041,-0.4278239755508446,-0.4828505997396175,-0.472713551592342,-0.36241491765384687,-0.2143641997322806,-0.13362694902602065,-0.17421351362518522,-0.3498105909739675,-0.5784822562550421,-0.12235923224133972,0.08068452010012826,-0.21719361630155193,-0.1696068587177856,,,,,,0.5298404448604945,1.5832696832569846
-0.9880235200593537,,0.12912560964799266,0.1278487454243753,0.1245800500684665,0.12130664812368944,0.12052005242876108,0.11606736745378692,0.07789170017314931,-0.03189525245344961,-0.2008098376996944,-0.39701580597892455,-0.614984093518422,-0.811820644982923,-0.8987917340682909,-1.20304220635786,1.277946003420773,-1.2723116761766669,-0.7914690030922765,,,,,,0.6113543594544169,-0.28016466541375196
-0.9880235200593537,,-0.3058349317570532,-0.37342212301296107,-0.5420436877075121,-0.690426199874238,-0.6620144999399039,-0.48100700585768197,-0.3835210621976164,-0.5637493019275926,-0.908706984462471,-1.1709117220489658,-1.2111400690973522,-0.9804730797239312,-0.6883884526683898,-0.31797014255465955,3.076998508747787,-0.9937425589676401,0.2935381226403723,,,,,,0.6928682740483391,-0.18403933880432743
-0.9880235200593537,,-0.18869604250429836,-0.20939469426216584,-0.26765681913441747,-0.3441599799592024,-0.40365486119728566,-0.4336855157833896,-0.44657251904397827,-0.4323955194642092,-0.38315478163379674,-0.31730447051521904,-0.24271806198131227,-0.1671223058554618,-0.12903208981429948,0.775518797275429,-0.1349395799210691,0.7279775269872749,0.7513055583289274,,,,,,0.7743821886422613,0.1923940930427762
-0.9880235200593537,,0.2535877854855661,0.29085240472108814,0.3997405690065283,0.5557160117453512,0.69992425174413,0.7985346250518813,0.8649575416618677,0.8937987871023346,0.8975769885443294,0.9298977249625489,0.9945922107080998,1.0000499897958288,0.8521695502139214,1.3248700472677484,0.7854084479678214,1.1145844496091195,1.5183392450932838,,,,,,0.8558961032361835,-0.6583572169732625
-0.9880235200593537,,0.09743723192200715,0.13900234500257386,0.2734548316988887,0.5049506648472223,0.7756196168065507,0.9860284712038956,1.0587365168736398,0.95428933882462,0.7877821903461995,0.7303742304530895,0.8248691805892049,0.9837712019922696,1.0395422227608415,1.6115177789494564,0.3044005585825628,1.3981492772286195,1.6063514979484126,,,,,,0.9374100178301058,0.5451700181896663
-0.9880235200593537,,-0.07821774979259559,-0.04635689535395181,0.05123669074999876,0.2053710303517433,0.37034276542133077,0.49959953486672637,0.588241782418601,0.6351547734092836,0.6594627538521883,0.7121729760007831,0.8097382741938323,0.8922195409881858,0.8677404706935237,0.6172075656739541,1.3154974640167083,0.36804138946920967,0.9745370281680976,,,,,,1.018923932424028,-0.339032830723802
-0.9880235200593537,,-0.7523532368058872,-0.7468064256596376,-0.7186490751118441,-0.6400968814607655,-0.5093374255986095,-0.38478673302194905,-0.32022068408087445,-0.315407292931963,-0.33750347045651724,-0.3603117139347987,-0.35229594718470125,-0.2501510474089309,-0.035984276910881,0.14985520605045635,-0.5733416732918594,0.27543228507091516,0.04374775605891026,,,,,,1.1004378470179503,-0.29077463160375266
-0.9880235200593537,,0.6577332398578262,0.6441446034949948,0.6062547189743339,0.5566204742822043,0.5192032439111163,0.48980290225034956,0.37908213817549496,0.09183970481615714,-0.27192966030538307,-0.5315988228444194,-0.5821797226766598,-0.35261412923391394,0.0227972857717601,0.39687607159564103,-0.30037590519049545,0.42681827544786394,0.323139930671017,,,,,,1.1819517616118724,-0.2935351376277234
-0.9880235200593537,,1.2718166536723352,1.145175866315418,0.7455760541866363,0.09569467635074287,-0.554838160254232,-0.8248328135833141,-0.5443792320908957,0.08498896281335296,0.5442712876560377,0.5545859028600806,0.11907490760022461,-0.6446081668442463,-1.2896020567110817,0.5596932897679809,-0.711540985632953,0.6745689238173596,0.4012613793125164,,,,,,1.2634656762057948,-0.3055874649196196
-0.9880235200593537,,1.8153544659264016,1.6576242111144568,1.169634066539727,0.4085449694243735,-0.27632172152125195,-0.3804426947819812,0.30609962546420116,1.4224791595026727,2.172263271075722,2.1954566209167528,1.4643581627693523,0.011377058741427581,-1.4592255618076613,0.6016948448244596,-0.755805420451618,0.7358374092424245,0.4453977941641588,,,,,,1.344979590799717,-0.30169821072711767
-0.9880235200593537,,0.9125038655626602,0.8661075812988746,0.7124318287757927,0.4470968893853175,0.18444752369996478,0.1535871930577309,0.501246592873472,1.089754677721155,1.5274200580732777,1.6231835920637814,1.3310882018122128,0.5675196933739011,-0.4072841234292208,0.6684426704281109,-0.6774440700428555,0.7820198125235828,0.53085809773266,,,,,,1.4264935053936392,-0.23670128818760058
-0.9880235200593537,,1.0757334089575803,1.0410448151015699,0.9249341582081061,0.7177180985885785,0.49330661239064677,0.4124501464784368,0.5741719267782707,0.9069433218959727,1.2273006071774222,1.4839694993632122,1.688852816721115,1.704494996420136,1.3770148800265116,0.7862806257814453,-0.5415866091060642,0.8672317607768206,0.6783719476649325,,,,,,1.5080074199875615,-0.36364026856153486
-0.9880235200593537,,1.2279752144666838,1.2287058611660255,1.2114092533301368,1.1252441505822275,0.953908996122714,0.7841686819638999,0.7041458026791253,0.7067043007052776,0.7430355338584674,0.804117365230469,0.8779211365932307,0.8700943555569718,0.6670542024375234,0.849922041854221,-0.6735028345967105,0.9453592342703483,0.6994778013059437,,,,,,1.5895213345814838,-0.30340511724870567
-0.9880235200593537,,0.7860704676459267,0.8065970023164329,0.8613343961001474,0.9239500237622963,0.9628864158344543,0.9851084160585333,0.986193378149097,0.8883484189960318,0.6768020403014325,0.427701055982534,0.15743503095639444,-0.14439199586226084,-0.40766259790178416,0.9329693755765036,0.17680285060555495,0.9357037810710036,1.0538597727842007,,,,,,1.671035249175406,0.46020487456175524
